"ACCOUNT_GUID","MEMBER_GUID","CREATION_DATE"
"e4cac926-cf66-11ee-a82a-e00af6801390","e4c8036e-cf66-11ee-b7d9-e00af6801390","2023-03-16"
"e4cac927-cf66-11ee-bf17-e00af6801390","e4c82ad3-cf66-11ee-977f-e00af6801390","2023-08-02"
"e4cac928-cf66-11ee-86e9-e00af6801390","e4c7b54e-cf66-11ee-8ed8-e00af6801390","2022-09-27"
"e4cac929-cf66-11ee-aba0-e00af6801390","e4c8038f-cf66-11ee-aff2-e00af6801390","2023-10-20"
"e4cac92a-cf66-11ee-9438-e00af6801390","e4c82acd-cf66-11ee-859f-e00af6801390","2022-10-02"
"e4cac92b-cf66-11ee-9b0d-e00af6801390","e4c851c9-cf66-11ee-9755-e00af6801390","2022-06-23"
"e4cac92c-cf66-11ee-8c90-e00af6801390","e4c80393-cf66-11ee-83b5-e00af6801390","2023-01-14"
"e4cac92d-cf66-11ee-b8b7-e00af6801390","e4c7dc6f-cf66-11ee-876b-e00af6801390","2022-06-14"
"e4cac92e-cf66-11ee-bc8d-e00af6801390","e4c78e5f-cf66-11ee-9aef-e00af6801390","2023-01-25"
"e4cac92f-cf66-11ee-b56f-e00af6801390","e4c7401c-cf66-11ee-9e76-e00af6801390","2023-11-16"
"e4cac930-cf66-11ee-b2cc-e00af6801390","e4c803a6-cf66-11ee-b96d-e00af6801390","2022-12-30"
"e4cac931-cf66-11ee-90ea-e00af6801390","e4c851c3-cf66-11ee-814c-e00af6801390","2022-03-06"
"e4cac932-cf66-11ee-8f31-e00af6801390","e4c82ac6-cf66-11ee-a815-e00af6801390","2022-12-19"
"e4cac933-cf66-11ee-9dce-e00af6801390","e4c80367-cf66-11ee-abf5-e00af6801390","2022-08-21"
"e4cac934-cf66-11ee-9361-e00af6801390","e4c7dc7d-cf66-11ee-bcf5-e00af6801390","2022-07-01"
"e4cac935-cf66-11ee-b024-e00af6801390","e4c82a98-cf66-11ee-8545-e00af6801390","2023-03-30"
"e4cac936-cf66-11ee-aad3-e00af6801390","e4c78e65-cf66-11ee-9b77-e00af6801390","2022-04-01"
"e4cac937-cf66-11ee-af23-e00af6801390","e4c7401e-cf66-11ee-9bb2-e00af6801390","2024-01-09"
"e4cac938-cf66-11ee-9c9b-e00af6801390","e4c82ad9-cf66-11ee-9113-e00af6801390","2023-07-30"
"e4cac939-cf66-11ee-ae9f-e00af6801390","e4c851bd-cf66-11ee-a1aa-e00af6801390","2022-10-16"
"e4cac93a-cf66-11ee-ba25-e00af6801390","e4c7dc8a-cf66-11ee-b2ae-e00af6801390","2022-10-23"
"e4cac93b-cf66-11ee-8019-e00af6801390","e4c87cda-cf66-11ee-b24a-e00af6801390","2022-02-28"
"e4cac93c-cf66-11ee-b9fc-e00af6801390","e4c7673d-cf66-11ee-b9f7-e00af6801390","2023-10-24"
"e4cac93d-cf66-11ee-95f5-e00af6801390","e4c7b569-cf66-11ee-8893-e00af6801390","2022-11-06"
"e4cac93e-cf66-11ee-904d-e00af6801390","e4c82acb-cf66-11ee-b512-e00af6801390","2022-08-31"
"e4cac93f-cf66-11ee-97c7-e00af6801390","e4c8519b-cf66-11ee-8e62-e00af6801390","2022-04-16"
"e4cac940-cf66-11ee-850b-e00af6801390","e4c76755-cf66-11ee-8ef1-e00af6801390","2022-12-23"
"e4cac941-cf66-11ee-a387-e00af6801390","e4c82ac4-cf66-11ee-b076-e00af6801390","2023-03-11"
"e4cac942-cf66-11ee-bc2e-e00af6801390","e4c7dc72-cf66-11ee-b679-e00af6801390","2022-08-18"
"e4cac943-cf66-11ee-9546-e00af6801390","e4c80382-cf66-11ee-90d9-e00af6801390","2023-12-30"
"e4cac944-cf66-11ee-a8f0-e00af6801390","e4c7dc85-cf66-11ee-a3d5-e00af6801390","2022-08-23"
"e4cac945-cf66-11ee-8374-e00af6801390","e4c78e65-cf66-11ee-9b77-e00af6801390","2023-01-05"
"e4cac946-cf66-11ee-bc4a-e00af6801390","e4c87cc3-cf66-11ee-9fe8-e00af6801390","2022-04-10"
"e4cac947-cf66-11ee-83b6-e00af6801390","e4c76757-cf66-11ee-a49c-e00af6801390","2022-04-22"
"e4cac948-cf66-11ee-b3d6-e00af6801390","e4c80375-cf66-11ee-af40-e00af6801390","2023-07-31"
"e4cac949-cf66-11ee-9bff-e00af6801390","e4c78e50-cf66-11ee-81b9-e00af6801390","2022-09-07"
"e4cac94a-cf66-11ee-a020-e00af6801390","e4c851be-cf66-11ee-914f-e00af6801390","2022-05-10"
"e4cac94b-cf66-11ee-8b4c-e00af6801390","e4c7dc58-cf66-11ee-b507-e00af6801390","2023-06-12"
"e4cac94c-cf66-11ee-8669-e00af6801390","e4c7dc93-cf66-11ee-8aa3-e00af6801390","2023-10-23"
"e4cac94d-cf66-11ee-a1f6-e00af6801390","e4c7b57d-cf66-11ee-b2bb-e00af6801390","2023-05-12"
"e4caf013-cf66-11ee-b7e0-e00af6801390","e4c7b558-cf66-11ee-abbf-e00af6801390","2022-02-20"
"e4caf014-cf66-11ee-bf57-e00af6801390","e4c8039d-cf66-11ee-8444-e00af6801390","2023-01-08"
"e4caf015-cf66-11ee-8a25-e00af6801390","e4c76738-cf66-11ee-8e87-e00af6801390","2023-01-24"
"e4caf016-cf66-11ee-a2ed-e00af6801390","e4c82abf-cf66-11ee-80a1-e00af6801390","2022-03-16"
"e4caf017-cf66-11ee-9909-e00af6801390","e4c76765-cf66-11ee-9bc2-e00af6801390","2023-02-15"
"e4caf018-cf66-11ee-b832-e00af6801390","e4c7dc71-cf66-11ee-b177-e00af6801390","2023-10-13"
"e4caf019-cf66-11ee-84ce-e00af6801390","e4c82ab2-cf66-11ee-966d-e00af6801390","2023-07-31"
"e4caf01a-cf66-11ee-8d31-e00af6801390","e4c8038e-cf66-11ee-bd3d-e00af6801390","2022-04-15"
"e4caf01b-cf66-11ee-8bbd-e00af6801390","e4c851cc-cf66-11ee-9e3a-e00af6801390","2023-07-17"
"e4caf01c-cf66-11ee-9155-e00af6801390","e4c78e81-cf66-11ee-9c9e-e00af6801390","2023-05-05"
"e4caf01d-cf66-11ee-9e65-e00af6801390","e4c7dc66-cf66-11ee-935d-e00af6801390","2022-08-23"
"e4caf01e-cf66-11ee-a219-e00af6801390","e4c851a7-cf66-11ee-9516-e00af6801390","2024-01-12"
"e4caf01f-cf66-11ee-bd6a-e00af6801390","e4c8039b-cf66-11ee-af4a-e00af6801390","2022-04-13"
"e4caf020-cf66-11ee-8b86-e00af6801390","e4c76741-cf66-11ee-be28-e00af6801390","2023-08-31"
"e4caf021-cf66-11ee-9b93-e00af6801390","e4c851cc-cf66-11ee-9e3a-e00af6801390","2023-12-16"
"e4caf022-cf66-11ee-bc44-e00af6801390","e4c82abf-cf66-11ee-80a1-e00af6801390","2023-08-03"
"e4caf023-cf66-11ee-a303-e00af6801390","e4c78e7e-cf66-11ee-b1fc-e00af6801390","2023-06-08"
"e4caf024-cf66-11ee-9db8-e00af6801390","e4c7b549-cf66-11ee-81d7-e00af6801390","2022-03-05"
"e4caf025-cf66-11ee-a10f-e00af6801390","e4c7dc81-cf66-11ee-b12f-e00af6801390","2022-03-29"
"e4caf026-cf66-11ee-97f5-e00af6801390","e4c78e60-cf66-11ee-903f-e00af6801390","2023-06-09"
"e4caf027-cf66-11ee-a982-e00af6801390","e4c82ac3-cf66-11ee-b005-e00af6801390","2023-12-22"
"e4caf028-cf66-11ee-963e-e00af6801390","e4c78e72-cf66-11ee-992b-e00af6801390","2023-11-27"
"e4caf029-cf66-11ee-8d07-e00af6801390","e4c76738-cf66-11ee-8e87-e00af6801390","2022-05-07"
"e4caf02a-cf66-11ee-b325-e00af6801390","e4c7b588-cf66-11ee-9cae-e00af6801390","2022-10-19"
"e4caf02b-cf66-11ee-b4d5-e00af6801390","e4c78e58-cf66-11ee-ba0c-e00af6801390","2023-11-26"
"e4caf02c-cf66-11ee-ad19-e00af6801390","e4c82acf-cf66-11ee-8545-e00af6801390","2022-06-20"
"e4caf02d-cf66-11ee-bc24-e00af6801390","e4c78e7d-cf66-11ee-8fb0-e00af6801390","2022-09-18"
"e4caf02e-cf66-11ee-8d15-e00af6801390","e4c8518c-cf66-11ee-845a-e00af6801390","2022-04-12"
"e4caf02f-cf66-11ee-90ac-e00af6801390","e4c7b54f-cf66-11ee-8c79-e00af6801390","2022-11-22"
"e4caf030-cf66-11ee-9adc-e00af6801390","e4c8519d-cf66-11ee-aee2-e00af6801390","2022-08-16"
"e4caf031-cf66-11ee-9f2d-e00af6801390","e4c851bf-cf66-11ee-bfdb-e00af6801390","2022-02-19"
"e4caf032-cf66-11ee-9aad-e00af6801390","e4c7b58a-cf66-11ee-8552-e00af6801390","2022-05-20"
"e4caf033-cf66-11ee-88fa-e00af6801390","e4c76762-cf66-11ee-aee7-e00af6801390","2023-06-11"
"e4caf034-cf66-11ee-8ab8-e00af6801390","e4c7b580-cf66-11ee-8063-e00af6801390","2023-10-03"
"e4caf035-cf66-11ee-b1ab-e00af6801390","e4c78e6c-cf66-11ee-b540-e00af6801390","2022-06-19"
"e4caf036-cf66-11ee-b8e5-e00af6801390","e4c78e48-cf66-11ee-abc1-e00af6801390","2022-06-24"
"e4caf037-cf66-11ee-a155-e00af6801390","e4c8037f-cf66-11ee-91ec-e00af6801390","2023-01-04"
"e4caf038-cf66-11ee-866a-e00af6801390","e4c76751-cf66-11ee-a02d-e00af6801390","2022-12-04"
"e4caf039-cf66-11ee-9081-e00af6801390","e4c7b56d-cf66-11ee-b521-e00af6801390","2022-07-25"
"e4caf03a-cf66-11ee-9f74-e00af6801390","e4c78e62-cf66-11ee-8883-e00af6801390","2023-02-10"
"e4caf03b-cf66-11ee-89e7-e00af6801390","e4c7b568-cf66-11ee-8068-e00af6801390","2023-01-25"
"e4caf03c-cf66-11ee-b080-e00af6801390","e4c82acc-cf66-11ee-a5a8-e00af6801390","2023-07-30"
"e4caf03d-cf66-11ee-a83e-e00af6801390","e4c7dc70-cf66-11ee-b68f-e00af6801390","2022-08-09"
"e4caf03e-cf66-11ee-850e-e00af6801390","e4c7dc84-cf66-11ee-9d11-e00af6801390","2023-07-24"
"e4caf03f-cf66-11ee-9ad2-e00af6801390","e4c7401c-cf66-11ee-9e76-e00af6801390","2022-06-02"
"e4caf040-cf66-11ee-877f-e00af6801390","e4c7dc8a-cf66-11ee-b2ae-e00af6801390","2023-07-03"
"e4caf041-cf66-11ee-a7c6-e00af6801390","e4c80380-cf66-11ee-b8ac-e00af6801390","2023-07-02"
"e4caf042-cf66-11ee-9391-e00af6801390","e4c87cd0-cf66-11ee-adbe-e00af6801390","2022-04-10"
"e4caf043-cf66-11ee-b47b-e00af6801390","e4c851b0-cf66-11ee-b7de-e00af6801390","2022-07-09"
"e4caf044-cf66-11ee-8c71-e00af6801390","e4c8039b-cf66-11ee-af4a-e00af6801390","2022-09-18"
"e4caf045-cf66-11ee-887d-e00af6801390","e4c78e57-cf66-11ee-8f91-e00af6801390","2023-09-19"
"e4caf046-cf66-11ee-8a93-e00af6801390","e4c851aa-cf66-11ee-a242-e00af6801390","2022-08-29"
"e4caf047-cf66-11ee-a743-e00af6801390","e4c80394-cf66-11ee-9e7a-e00af6801390","2023-09-21"
"e4caf048-cf66-11ee-92e9-e00af6801390","e4c7b56f-cf66-11ee-b761-e00af6801390","2023-01-05"
"e4caf049-cf66-11ee-b85f-e00af6801390","e4c82a9b-cf66-11ee-afa8-e00af6801390","2023-06-09"
