"ACCOUNT_GUID","TRANSACTION_AMOUNT","POST_DATE"
"e4c8f442-cf66-11ee-ab33-e00af6801390","666.60","2023-08-31"
"e4c8f47e-cf66-11ee-bb29-e00af6801390","-4705.94","2023-01-23"
"e4cac939-cf66-11ee-ae9f-e00af6801390","-2730.42","2022-08-13"
"e4caa22d-cf66-11ee-94f9-e00af6801390","-2116.25","2023-09-24"
"e4c8f002-cf66-11ee-959c-e00af6801390","1673.83","2023-05-12"
"e4ca2cf8-cf66-11ee-9d1f-e00af6801390","-8216.20","2023-02-15"
"e4c9dee8-cf66-11ee-ba43-e00af6801390","-8106.19","2023-09-22"
"e4cac90a-cf66-11ee-8d96-e00af6801390","7654.63","2024-01-09"
"e4ca53dd-cf66-11ee-b17b-e00af6801390","-9623.35","2022-10-28"
"e4ca2cdd-cf66-11ee-b7a3-e00af6801390","836.38","2022-10-17"
"e4cac92c-cf66-11ee-8c90-e00af6801390","496.58","2022-10-16"
"e4c91b60-cf66-11ee-8cde-e00af6801390","4642.79","2023-05-11"
"e4cac939-cf66-11ee-ae9f-e00af6801390","-2523.88","2022-11-06"
"e4c94278-cf66-11ee-bd48-e00af6801390","-8330.66","2024-01-21"
"e4c8f001-cf66-11ee-9b8d-e00af6801390","-8588.18","2023-03-28"
"e4cac91f-cf66-11ee-97d2-e00af6801390","-2236.20","2022-09-25"
"e4caa233-cf66-11ee-ac58-e00af6801390","9719.85","2022-09-18"
"e4c9428b-cf66-11ee-8a1e-e00af6801390","7184.81","2022-06-18"
"e4cac90e-cf66-11ee-9757-e00af6801390","-3348.67","2023-06-11"
"e4ca540c-cf66-11ee-af8c-e00af6801390","-4231.60","2023-12-01"
"e4ca2cec-cf66-11ee-ad33-e00af6801390","9285.24","2022-02-27"
"e4ca541b-cf66-11ee-a77b-e00af6801390","-5508.62","2023-12-24"
"e4ca05d2-cf66-11ee-bcd4-e00af6801390","-6958.20","2023-10-22"
"e4c9697f-cf66-11ee-aeb1-e00af6801390","5640.9","2023-02-21"
"e4c9697e-cf66-11ee-821e-e00af6801390","9118.10","2022-03-27"
"e4ca2ce1-cf66-11ee-865b-e00af6801390","-1048.5","2022-07-26"
"e4c8f447-cf66-11ee-baa5-e00af6801390","-9033.22","2023-02-17"
"e4c9b7c2-cf66-11ee-a6ef-e00af6801390","5062.87","2023-05-15"
"e4c8f45a-cf66-11ee-be9d-e00af6801390","3309.84","2022-11-07"
"e4caa219-cf66-11ee-a77d-e00af6801390","-5247.62","2022-05-20"
"e4c96996-cf66-11ee-baea-e00af6801390","-3091.48","2022-03-29"
"e4ca53f3-cf66-11ee-9db1-e00af6801390","-1702.12","2023-09-01"
"e4caa22d-cf66-11ee-94f9-e00af6801390","-5029.33","2023-12-24"
"e4ca2cda-cf66-11ee-bd1b-e00af6801390","7371.31","2022-11-09"
"e4c9ded0-cf66-11ee-bd11-e00af6801390","6853.23","2023-01-29"
"e4ca2ccf-cf66-11ee-9605-e00af6801390","6274.9","2022-11-17"
"e4c969bb-cf66-11ee-a5c7-e00af6801390","515.52","2022-03-07"
"e4c8f450-cf66-11ee-beb5-e00af6801390","4062.11","2022-07-21"
"e4c9b7da-cf66-11ee-859f-e00af6801390","1268.42","2024-02-12"
"e4ca7b07-cf66-11ee-9b4f-e00af6801390","5726.4","2022-04-11"
"e4cac923-cf66-11ee-964b-e00af6801390","-6697.86","2023-07-01"
"e4c9dea5-cf66-11ee-baa6-e00af6801390","1542.69","2023-11-22"
"e4c91b7e-cf66-11ee-97b5-e00af6801390","1558.46","2022-06-17"
"e4ca05ed-cf66-11ee-ac80-e00af6801390","4638.39","2024-02-15"
"e4c94273-cf66-11ee-b18d-e00af6801390","9982.22","2024-02-14"
"e4ca05df-cf66-11ee-b48e-e00af6801390","-3618.6","2024-02-12"
"e4c9b7d9-cf66-11ee-add5-e00af6801390","-2973.92","2024-01-19"
"e4c9b7d6-cf66-11ee-9970-e00af6801390","-4622.20","2022-10-23"
"e4c94299-cf66-11ee-afb2-e00af6801390","-5988.26","2022-03-23"
"e4caa21e-cf66-11ee-bd21-e00af6801390","-3226.2","2023-10-04"
"e4ca540a-cf66-11ee-ab78-e00af6801390","6650.27","2024-01-02"
"e4c9b7d8-cf66-11ee-ac71-e00af6801390","4030.53","2023-03-13"
"e4c9decf-cf66-11ee-8a9e-e00af6801390","-5150.5","2022-12-02"
"e4c8f46e-cf66-11ee-ab92-e00af6801390","8101.96","2022-10-21"
"e4caf034-cf66-11ee-8ab8-e00af6801390","-8131.0","2022-12-11"
"e4ca2cd7-cf66-11ee-833d-e00af6801390","-4757.17","2023-01-03"
"e4c8f452-cf66-11ee-8bd6-e00af6801390","-3767.53","2022-10-31"
"e4c8f008-cf66-11ee-98ff-e00af6801390","-887.49","2022-09-15"
"e4ca05ea-cf66-11ee-80c9-e00af6801390","-494.13","2023-10-24"
"e4c9dee0-cf66-11ee-b088-e00af6801390","-9003.80","2022-12-20"
"e4c9b7c7-cf66-11ee-914a-e00af6801390","7605.70","2022-08-23"
"e4c9699f-cf66-11ee-955a-e00af6801390","7000.86","2023-11-11"
"e4c990c9-cf66-11ee-849e-e00af6801390","4662.32","2023-11-18"
"e4c8f478-cf66-11ee-9227-e00af6801390","5156.50","2022-08-27"
"e4c99099-cf66-11ee-a622-e00af6801390","-8550.3","2023-02-16"
"e4ca2cf1-cf66-11ee-8bbb-e00af6801390","-9450.33","2023-06-19"
"e4ca05ce-cf66-11ee-96f3-e00af6801390","-168.83","2022-04-03"
"e4c9699d-cf66-11ee-9bda-e00af6801390","5736.79","2023-01-24"
"e4ca53fd-cf66-11ee-80dd-e00af6801390","-6236.32","2022-06-20"
"e4ca53f6-cf66-11ee-9858-e00af6801390","-9447.10","2024-01-18"
"e4caf049-cf66-11ee-b85f-e00af6801390","-164.84","2023-09-11"
"e4caa215-cf66-11ee-9486-e00af6801390","-4782.17","2022-12-24"
"e4c91b58-cf66-11ee-a4a9-e00af6801390","-978.90","2022-04-23"
"e4ca5419-cf66-11ee-b716-e00af6801390","8313.16","2022-10-27"
"e4caa21e-cf66-11ee-bd21-e00af6801390","-1627.0","2022-03-01"
"e4ca7af7-cf66-11ee-99a1-e00af6801390","9167.5","2022-11-21"
"e4caa235-cf66-11ee-a7c4-e00af6801390","-1210.30","2022-10-10"
"e4c9b7cf-cf66-11ee-8e01-e00af6801390","-8738.39","2022-02-19"
"e4ca5403-cf66-11ee-815f-e00af6801390","6124.50","2022-12-17"
"e4c9deb8-cf66-11ee-a982-e00af6801390","-7277.26","2023-12-15"
"e4c990bb-cf66-11ee-8831-e00af6801390","-6798.2","2023-11-14"
"e4c942a1-cf66-11ee-b980-e00af6801390","-176.3","2022-04-30"
"e4c942b4-cf66-11ee-aec7-e00af6801390","-660.12","2023-03-01"
"e4ca7b19-cf66-11ee-900e-e00af6801390","-7547.52","2023-07-01"
"e4caa235-cf66-11ee-a7c4-e00af6801390","-7328.82","2022-02-28"
"e4c91b7e-cf66-11ee-97b5-e00af6801390","-354.95","2022-11-28"
"e4ca7af5-cf66-11ee-9740-e00af6801390","-6537.68","2024-01-17"
"e4cac921-cf66-11ee-848b-e00af6801390","-1973.52","2022-05-02"
"e4caa227-cf66-11ee-abd5-e00af6801390","5903.36","2023-08-09"
"e4ca05f0-cf66-11ee-9d15-e00af6801390","1171.55","2023-05-20"
"e4cac93e-cf66-11ee-904d-e00af6801390","7320.52","2022-11-20"
"e4ca05f9-cf66-11ee-b151-e00af6801390","-3088.31","2022-06-16"
"e4c969af-cf66-11ee-b85f-e00af6801390","6642.59","2023-08-02"
"e4c942b3-cf66-11ee-a9db-e00af6801390","2880.82","2022-12-03"
"e4cac94d-cf66-11ee-a1f6-e00af6801390","9919.53","2022-09-29"
"e4cac91b-cf66-11ee-b02a-e00af6801390","6959.73","2023-12-14"
"e4caf036-cf66-11ee-b8e5-e00af6801390","-9719.88","2022-04-29"
"e4c990ae-cf66-11ee-be90-e00af6801390","-4927.18","2023-12-08"
"e4ca2cfe-cf66-11ee-a92f-e00af6801390","-1386.17","2022-09-18"
"e4caa211-cf66-11ee-906e-e00af6801390","-6279.38","2023-02-07"
"e4ca2cf2-cf66-11ee-a088-e00af6801390","-1603.4","2023-08-06"
"e4c91b5c-cf66-11ee-8a11-e00af6801390","-9596.80","2023-04-25"
"e4ca2ce0-cf66-11ee-af42-e00af6801390","4424.42","2022-04-01"
"e4c9b7ab-cf66-11ee-aa85-e00af6801390","9843.21","2023-04-02"
"e4c94279-cf66-11ee-a537-e00af6801390","3447.17","2023-10-30"
"e4c9b7a2-cf66-11ee-b5e1-e00af6801390","9103.31","2023-08-02"
"e4c990d8-cf66-11ee-add6-e00af6801390","-2649.78","2022-10-11"
"e4ca53e0-cf66-11ee-b8bb-e00af6801390","3465.15","2022-09-22"
"e4cac928-cf66-11ee-86e9-e00af6801390","83.8","2022-02-28"
"e4c9debf-cf66-11ee-b68b-e00af6801390","-9537.88","2023-08-18"
"e4c9dec0-cf66-11ee-bd94-e00af6801390","-1977.53","2022-03-30"
"e4c8f451-cf66-11ee-9a42-e00af6801390","-9782.87","2022-06-01"
"e4ca7b12-cf66-11ee-b5f7-e00af6801390","7037.28","2023-11-09"
"e4c9697f-cf66-11ee-aeb1-e00af6801390","-728.56","2022-11-22"
"e4c9b7b9-cf66-11ee-84ae-e00af6801390","-3936.48","2023-10-09"
"e4ca2cdb-cf66-11ee-8bed-e00af6801390","-7160.23","2022-04-06"
"e4c99096-cf66-11ee-91b5-e00af6801390","650.14","2023-06-13"
"e4c91b7b-cf66-11ee-8a7c-e00af6801390","-3820.81","2023-08-28"
"e4caf03d-cf66-11ee-a83e-e00af6801390","1449.59","2023-06-27"
"e4ca5414-cf66-11ee-94cb-e00af6801390","-9277.21","2022-07-10"
"e4c9699a-cf66-11ee-b8b6-e00af6801390","3881.34","2023-01-13"
"e4ca5415-cf66-11ee-8751-e00af6801390","-9212.76","2022-03-02"
"e4caf03d-cf66-11ee-a83e-e00af6801390","737.61","2022-03-16"
"e4ca2ce4-cf66-11ee-aae7-e00af6801390","-5858.58","2022-05-31"
"e4caa20d-cf66-11ee-809e-e00af6801390","-6992.97","2023-09-28"
"e4c969a8-cf66-11ee-9b58-e00af6801390","593.59","2023-12-01"
"e4c969b1-cf66-11ee-afb2-e00af6801390","3798.83","2022-08-24"
"e4c9dee3-cf66-11ee-a233-e00af6801390","-2414.47","2023-01-03"
"e4ca5412-cf66-11ee-a0fe-e00af6801390","6315.16","2022-03-20"
"e4c9428a-cf66-11ee-b455-e00af6801390","-1577.92","2022-02-25"
"e4c91b65-cf66-11ee-bacc-e00af6801390","7826.79","2023-09-15"
"e4c9debb-cf66-11ee-b5de-e00af6801390","9746.49","2022-07-26"
"e4ca05ef-cf66-11ee-ab10-e00af6801390","8008.63","2022-05-20"
"e4c91b60-cf66-11ee-8cde-e00af6801390","-4055.49","2023-09-03"
"e4c990d8-cf66-11ee-add6-e00af6801390","-3475.29","2023-12-08"
"e4ca05c1-cf66-11ee-b009-e00af6801390","-5354.34","2023-07-20"
"e4caa222-cf66-11ee-83bd-e00af6801390","-7837.4","2022-09-21"
"e4c9b7b1-cf66-11ee-b605-e00af6801390","5144.59","2022-11-17"
"e4ca05c9-cf66-11ee-b17f-e00af6801390","-3658.85","2022-09-29"
"e4c9909d-cf66-11ee-8adb-e00af6801390","6462.49","2022-06-24"
"e4c8f46b-cf66-11ee-8e9f-e00af6801390","-8504.40","2023-06-23"
"e4c9698c-cf66-11ee-97ee-e00af6801390","5144.20","2023-09-10"
"e4caf041-cf66-11ee-a7c6-e00af6801390","-3192.83","2022-08-19"
"e4ca05c8-cf66-11ee-a9e1-e00af6801390","-15.19","2023-10-28"
"e4ca53fc-cf66-11ee-8df4-e00af6801390","5264.30","2022-11-04"
"e4ca541e-cf66-11ee-b3a1-e00af6801390","-4129.61","2022-02-21"
"e4ca7aef-cf66-11ee-a9a2-e00af6801390","-9556.39","2023-08-07"
"e4ca05df-cf66-11ee-b48e-e00af6801390","6553.7","2022-10-04"
"e4c8f007-cf66-11ee-ab78-e00af6801390","3660.57","2022-07-05"
"e4c969a3-cf66-11ee-b469-e00af6801390","6655.9","2023-08-24"
"e4c91b89-cf66-11ee-8ae5-e00af6801390","5210.66","2023-10-09"
"e4caa1fd-cf66-11ee-bfb1-e00af6801390","1469.4","2024-02-17"
"e4ca7b1e-cf66-11ee-99a8-e00af6801390","6633.94","2023-03-03"
"e4c8f477-cf66-11ee-ac1c-e00af6801390","-6952.20","2022-10-25"
"e4c8f440-cf66-11ee-8b0b-e00af6801390","-1029.79","2023-03-07"
"e4caa22f-cf66-11ee-be10-e00af6801390","-803.16","2022-07-17"
"e4c9dee9-cf66-11ee-9a03-e00af6801390","-1177.50","2022-09-24"
"e4ca2ccd-cf66-11ee-8d4c-e00af6801390","6107.86","2023-01-28"
"e4cac92e-cf66-11ee-bc8d-e00af6801390","4912.61","2022-12-26"
"e4ca5417-cf66-11ee-82aa-e00af6801390","7442.59","2022-11-09"
"e4ca7b22-cf66-11ee-9692-e00af6801390","3099.49","2023-09-01"
"e4c91b76-cf66-11ee-962f-e00af6801390","-5549.86","2022-08-20"
"e4ca53fb-cf66-11ee-a504-e00af6801390","5513.75","2022-10-26"
"e4c942b5-cf66-11ee-9b1e-e00af6801390","-1471.91","2022-06-11"
"e4ca7af5-cf66-11ee-9740-e00af6801390","4698.17","2022-06-21"
"e4caa23a-cf66-11ee-97d8-e00af6801390","-3334.84","2023-02-08"
"e4caa209-cf66-11ee-8680-e00af6801390","-2662.36","2023-06-18"
"e4c990d4-cf66-11ee-b358-e00af6801390","-5388.20","2023-03-29"
"e4ca05d8-cf66-11ee-999a-e00af6801390","-8454.51","2022-12-10"
"e4ca5415-cf66-11ee-8751-e00af6801390","1312.36","2022-03-11"
"e4c8f461-cf66-11ee-8476-e00af6801390","-8761.8","2023-06-15"
"e4ca05bc-cf66-11ee-b1dd-e00af6801390","-5418.30","2022-02-22"
"e4c942ae-cf66-11ee-bd4b-e00af6801390","-1104.73","2022-12-22"
"e4ca05ee-cf66-11ee-9d95-e00af6801390","3845.74","2023-07-19"
"e4c8f47a-cf66-11ee-a3d9-e00af6801390","-8800.93","2022-07-11"
"e4ca7b10-cf66-11ee-91e0-e00af6801390","-6870.20","2023-05-26"
"e4c8f481-cf66-11ee-ace2-e00af6801390","8704.25","2023-11-20"
"e4c9b7a8-cf66-11ee-a1f9-e00af6801390","-4888.35","2022-04-16"
"e4c99092-cf66-11ee-a35e-e00af6801390","-6361.61","2022-06-28"
"e4c8f46b-cf66-11ee-8e9f-e00af6801390","-970.49","2022-03-14"
"e4ca2cf5-cf66-11ee-95ea-e00af6801390","9942.97","2023-10-09"
"e4c91b69-cf66-11ee-9deb-e00af6801390","4272.6","2023-12-04"
"e4c9699d-cf66-11ee-9bda-e00af6801390","9503.42","2023-04-29"
"e4caf023-cf66-11ee-a303-e00af6801390","-4058.61","2022-11-28"
"e4ca05f2-cf66-11ee-a8f1-e00af6801390","-9244.40","2022-07-29"
"e4c9b7c2-cf66-11ee-a6ef-e00af6801390","-249.92","2023-03-12"
"e4c990d7-cf66-11ee-97eb-e00af6801390","4540.59","2023-10-10"
"e4c9b7c5-cf66-11ee-aa37-e00af6801390","-4426.99","2023-11-25"
"e4c990a8-cf66-11ee-b861-e00af6801390","4350.64","2022-09-04"
"e4c990ae-cf66-11ee-be90-e00af6801390","4121.63","2023-10-30"
"e4caf046-cf66-11ee-8a93-e00af6801390","6166.86","2023-11-19"
"e4caa229-cf66-11ee-920b-e00af6801390","9992.61","2023-09-24"
"e4c9dec9-cf66-11ee-89a4-e00af6801390","6465.4","2023-06-18"
"e4ca05bf-cf66-11ee-9030-e00af6801390","83.61","2023-04-07"
"e4cac908-cf66-11ee-947d-e00af6801390","-2122.78","2022-06-30"
"e4c94275-cf66-11ee-896d-e00af6801390","1861.23","2023-04-13"
"e4c9699f-cf66-11ee-955a-e00af6801390","3988.94","2023-04-30"
"e4ca53db-cf66-11ee-b463-e00af6801390","8108.27","2022-06-21"
"e4ca53e5-cf66-11ee-9d25-e00af6801390","8392.71","2022-03-31"
"e4c990bb-cf66-11ee-8831-e00af6801390","518.57","2023-05-28"
"e4ca53de-cf66-11ee-95fa-e00af6801390","-6261.79","2022-11-08"
"e4c8c6bf-cf66-11ee-ad24-e00af6801390","-277.51","2024-02-08"
"e4ca7b0a-cf66-11ee-a365-e00af6801390","6046.65","2022-02-24"
"e4c9deed-cf66-11ee-80db-e00af6801390","-753.34","2022-09-04"
"e4c9428d-cf66-11ee-a8f4-e00af6801390","7411.79","2022-02-19"
"e4c9699c-cf66-11ee-b0ea-e00af6801390","-958.35","2023-01-20"
"e4ca53d6-cf66-11ee-892a-e00af6801390","-9408.18","2023-07-31"
"e4c9ded2-cf66-11ee-9f09-e00af6801390","4914.77","2023-05-24"
"e4c8f464-cf66-11ee-9cad-e00af6801390","4079.44","2023-07-07"
"e4c9428b-cf66-11ee-8a1e-e00af6801390","2047.11","2023-02-06"
"e4ca05d2-cf66-11ee-bcd4-e00af6801390","-6081.95","2022-04-12"
"e4c91b80-cf66-11ee-a3c6-e00af6801390","2412.23","2022-03-16"
"e4ca2cf6-cf66-11ee-b205-e00af6801390","9475.2","2022-04-16"
"e4ca7b18-cf66-11ee-89ce-e00af6801390","474.40","2022-10-07"
"e4ca05f0-cf66-11ee-9d15-e00af6801390","3348.13","2023-11-30"
"e4c9deba-cf66-11ee-918b-e00af6801390","-8026.99","2022-05-16"
"e4caf049-cf66-11ee-b85f-e00af6801390","-39.95","2022-04-30"
"e4c9ded8-cf66-11ee-9e28-e00af6801390","-535.21","2023-08-19"
"e4c9deca-cf66-11ee-b682-e00af6801390","-4401.6","2023-08-02"
"e4ca2cd7-cf66-11ee-833d-e00af6801390","-9061.76","2023-02-08"
"e4c9697e-cf66-11ee-821e-e00af6801390","9766.65","2023-10-18"
"e4c9b7a8-cf66-11ee-a1f9-e00af6801390","4600.42","2023-03-25"
"e4ca2cc6-cf66-11ee-89d7-e00af6801390","-3477.32","2023-07-28"
"e4c9dea4-cf66-11ee-b9a9-e00af6801390","3565.54","2022-08-03"
"e4caa1fd-cf66-11ee-bfb1-e00af6801390","-893.88","2022-08-27"
"e4c969ac-cf66-11ee-8bfc-e00af6801390","-6814.73","2022-07-14"
"e4c8f440-cf66-11ee-8b0b-e00af6801390","-3259.7","2023-05-06"
"e4ca2cf2-cf66-11ee-a088-e00af6801390","-9086.16","2023-07-17"
"e4ca05e1-cf66-11ee-9b16-e00af6801390","-3575.49","2023-04-09"
"e4c9428d-cf66-11ee-a8f4-e00af6801390","85.24","2022-05-26"
"e4c990c7-cf66-11ee-b447-e00af6801390","363.86","2023-10-29"
"e4c94285-cf66-11ee-98c3-e00af6801390","-2085.8","2022-07-16"
"e4c8c6b8-cf66-11ee-972b-e00af6801390","7525.8","2022-05-13"
"e4c990a9-cf66-11ee-b6c8-e00af6801390","9786.24","2023-12-03"
"e4c9dedf-cf66-11ee-8b88-e00af6801390","4302.99","2023-12-18"
"e4c91b6b-cf66-11ee-9d8b-e00af6801390","9962.80","2023-04-19"
"e4ca53ef-cf66-11ee-9d82-e00af6801390","3879.34","2023-07-29"
"e4c91b6b-cf66-11ee-9d8b-e00af6801390","2894.93","2023-09-17"
"e4caf025-cf66-11ee-a10f-e00af6801390","-7075.77","2022-06-23"
"e4cac929-cf66-11ee-aba0-e00af6801390","-277.48","2023-02-17"
"e4c9b7cc-cf66-11ee-800f-e00af6801390","-1757.66","2022-06-23"
"e4c969b9-cf66-11ee-9627-e00af6801390","5811.25","2023-01-20"
"e4ca05d1-cf66-11ee-98a6-e00af6801390","650.8","2022-06-22"
"e4ca2ce3-cf66-11ee-9b12-e00af6801390","-4677.24","2022-07-15"
"e4c990ab-cf66-11ee-8d84-e00af6801390","-6444.80","2023-03-10"
"e4c990a8-cf66-11ee-b861-e00af6801390","8608.68","2023-10-24"
"e4c94279-cf66-11ee-a537-e00af6801390","-7977.60","2023-03-17"
"e4ca53d8-cf66-11ee-9d89-e00af6801390","-1744.71","2023-05-11"
"e4cac942-cf66-11ee-bc2e-e00af6801390","-1339.93","2022-06-28"
"e4c8f46d-cf66-11ee-8c92-e00af6801390","6968.73","2022-05-21"
"e4c94279-cf66-11ee-a537-e00af6801390","-7172.50","2023-11-11"
"e4c9ded0-cf66-11ee-bd11-e00af6801390","-7407.66","2023-11-17"
"e4c8f479-cf66-11ee-9057-e00af6801390","5825.3","2023-02-22"
"e4ca5417-cf66-11ee-82aa-e00af6801390","-9886.5","2022-05-07"
"e4cac912-cf66-11ee-b12b-e00af6801390","-8220.30","2022-10-01"
"e4ca7b03-cf66-11ee-9d5d-e00af6801390","-6505.49","2023-11-19"
"e4ca2d06-cf66-11ee-b168-e00af6801390","527.24","2022-09-20"
"e4caf027-cf66-11ee-a982-e00af6801390","-535.87","2022-03-11"
"e4ca5406-cf66-11ee-aea4-e00af6801390","-2904.21","2024-02-14"
"e4caf022-cf66-11ee-bc44-e00af6801390","5919.55","2023-06-03"
"e4c96994-cf66-11ee-b525-e00af6801390","-6722.39","2023-07-20"
"e4cac921-cf66-11ee-848b-e00af6801390","6257.82","2022-09-25"
"e4ca2cd0-cf66-11ee-ae52-e00af6801390","-688.17","2023-09-26"
"e4caa203-cf66-11ee-a94e-e00af6801390","-6007.75","2023-10-29"
"e4c94280-cf66-11ee-92f0-e00af6801390","9015.45","2023-11-24"
"e4ca7b15-cf66-11ee-9a38-e00af6801390","-9870.41","2023-08-01"
"e4ca7b0c-cf66-11ee-9e74-e00af6801390","-6583.55","2023-11-13"
"e4ca05d5-cf66-11ee-bb64-e00af6801390","-2953.94","2023-01-29"
"e4cac906-cf66-11ee-a9f6-e00af6801390","1442.60","2022-11-20"
"e4c8f44e-cf66-11ee-8dcb-e00af6801390","-7683.87","2023-01-06"
"e4c94276-cf66-11ee-95eb-e00af6801390","813.12","2022-09-19"
"e4caf03b-cf66-11ee-89e7-e00af6801390","3849.86","2023-11-15"
"e4cac920-cf66-11ee-baaa-e00af6801390","-6963.23","2022-05-15"
"e4c8f469-cf66-11ee-8e9f-e00af6801390","-8608.57","2023-05-01"
"e4c8f449-cf66-11ee-aecc-e00af6801390","494.9","2023-10-19"
"e4c8f443-cf66-11ee-8691-e00af6801390","-7645.45","2023-11-27"
"e4c9428b-cf66-11ee-8a1e-e00af6801390","7139.26","2022-06-26"
"e4c94294-cf66-11ee-b362-e00af6801390","-2926.57","2023-09-17"
"e4cac94c-cf66-11ee-8669-e00af6801390","2571.69","2022-11-18"
"e4c990c8-cf66-11ee-8c3d-e00af6801390","111.55","2022-05-22"
"e4c9dea5-cf66-11ee-baa6-e00af6801390","1939.46","2022-04-17"
"e4c9697a-cf66-11ee-8634-e00af6801390","-268.33","2023-06-17"
"e4c9b7df-cf66-11ee-901f-e00af6801390","4350.93","2022-04-30"
"e4caa223-cf66-11ee-afdd-e00af6801390","-5717.63","2022-05-31"
"e4cac909-cf66-11ee-a3c3-e00af6801390","6647.60","2022-06-25"
"e4ca2cde-cf66-11ee-8d36-e00af6801390","8080.96","2023-05-12"
"e4cac90e-cf66-11ee-9757-e00af6801390","2542.20","2023-11-30"
"e4c91b60-cf66-11ee-8cde-e00af6801390","4439.90","2023-03-13"
"e4c9dee4-cf66-11ee-b683-e00af6801390","-369.20","2023-03-20"
"e4ca7aea-cf66-11ee-acf7-e00af6801390","9529.13","2023-01-03"
"e4ca2cee-cf66-11ee-9a36-e00af6801390","-4393.62","2023-09-12"
"e4ca7b24-cf66-11ee-8103-e00af6801390","-9030.88","2022-12-30"
"e4c9909d-cf66-11ee-8adb-e00af6801390","7526.56","2024-01-13"
"e4c969b3-cf66-11ee-a3f1-e00af6801390","8788.59","2022-05-03"
"e4c8f456-cf66-11ee-a761-e00af6801390","1888.10","2023-05-04"
"e4ca53dd-cf66-11ee-b17b-e00af6801390","-989.83","2022-12-14"
"e4caa23a-cf66-11ee-97d8-e00af6801390","8113.26","2023-11-26"
"e4c91b7a-cf66-11ee-8b5f-e00af6801390","-8720.75","2022-11-06"
"e4c990a3-cf66-11ee-a2a1-e00af6801390","6376.54","2023-10-22"
"e4c9dedc-cf66-11ee-91ed-e00af6801390","5829.18","2024-02-01"
"e4cac925-cf66-11ee-b4d9-e00af6801390","-2857.20","2023-11-28"
"e4caf021-cf66-11ee-9b93-e00af6801390","-1114.66","2022-06-06"
"e4caa216-cf66-11ee-a35d-e00af6801390","8096.63","2023-03-18"
"e4c91b84-cf66-11ee-9ff5-e00af6801390","9526.46","2022-05-01"
"e4cac948-cf66-11ee-b3d6-e00af6801390","160.79","2023-09-14"
"e4c9427c-cf66-11ee-8923-e00af6801390","-7998.10","2023-03-03"
"e4cac93f-cf66-11ee-97c7-e00af6801390","4557.85","2023-09-20"
"e4ca53f1-cf66-11ee-a49c-e00af6801390","1622.58","2023-02-16"
"e4c96979-cf66-11ee-ac38-e00af6801390","-8801.96","2023-02-25"
"e4c9b7b0-cf66-11ee-95d0-e00af6801390","853.46","2022-09-26"
"e4c942aa-cf66-11ee-a6f3-e00af6801390","2255.99","2022-05-12"
"e4ca53fd-cf66-11ee-80dd-e00af6801390","-7055.8","2022-11-25"
"e4ca53dd-cf66-11ee-b17b-e00af6801390","3566.37","2022-12-09"
"e4c94291-cf66-11ee-a6f6-e00af6801390","1544.17","2023-04-16"
"e4cac930-cf66-11ee-b2cc-e00af6801390","1652.24","2023-12-18"
"e4c94287-cf66-11ee-8f27-e00af6801390","-8123.90","2022-08-07"
"e4ca7aef-cf66-11ee-a9a2-e00af6801390","-9039.26","2023-10-10"
"e4c8f455-cf66-11ee-8b1f-e00af6801390","-9936.75","2023-08-09"
"e4ca7b0b-cf66-11ee-820b-e00af6801390","3766.21","2022-08-08"
"e4cac91c-cf66-11ee-a688-e00af6801390","2759.59","2022-04-25"
"e4c9697c-cf66-11ee-bcee-e00af6801390","4154.54","2022-08-25"
"e4c8c6b8-cf66-11ee-972b-e00af6801390","-6713.65","2023-12-23"
"e4caa205-cf66-11ee-b922-e00af6801390","487.65","2022-11-12"
"e4c94292-cf66-11ee-95f6-e00af6801390","-9336.94","2022-10-29"
"e4c942a0-cf66-11ee-9dbc-e00af6801390","5949.35","2022-04-22"
"e4caa209-cf66-11ee-8680-e00af6801390","6749.26","2022-03-18"
"e4caf025-cf66-11ee-a10f-e00af6801390","-3674.98","2022-04-25"
"e4ca7b23-cf66-11ee-8745-e00af6801390","5168.73","2023-05-09"
"e4caa222-cf66-11ee-83bd-e00af6801390","-210.1","2023-11-04"
"e4c9428a-cf66-11ee-b455-e00af6801390","8716.28","2022-12-29"
"e4c9699b-cf66-11ee-a6a3-e00af6801390","1546.97","2022-04-25"
"e4c94283-cf66-11ee-9fa6-e00af6801390","-9876.33","2022-12-23"
"e4caf03e-cf66-11ee-850e-e00af6801390","-9378.32","2024-01-23"
"e4c9b7ac-cf66-11ee-ac5d-e00af6801390","2956.0","2023-02-01"
"e4ca53f8-cf66-11ee-b992-e00af6801390","-1985.34","2023-08-19"
"e4ca53e0-cf66-11ee-b8bb-e00af6801390","25.83","2023-11-22"
"e4c969aa-cf66-11ee-be88-e00af6801390","-1852.92","2023-04-04"
"e4cac920-cf66-11ee-baaa-e00af6801390","-5962.70","2023-01-13"
"e4caa1ff-cf66-11ee-984a-e00af6801390","-9251.33","2022-04-02"
"e4c9debf-cf66-11ee-b68b-e00af6801390","1174.6","2022-04-27"
"e4c9ded3-cf66-11ee-b2bb-e00af6801390","-7102.85","2023-11-04"
"e4c990b2-cf66-11ee-a7a5-e00af6801390","1888.6","2024-01-08"
"e4ca05be-cf66-11ee-96e6-e00af6801390","9486.21","2023-10-07"
